source_timestamp,destination_timestamp,x,y,z,roll,pitch,yaw
1446206689195928,1446206689133427,3.374637e-01,4.064706e-03,-1.994034e-02,5.185418e-03,-7.919340e-04,-1.063183e-03
1446206689258428,1446206689195928,3.390938e-01,2.319749e-03,-2.010475e-02,3.786053e-03,-5.007297e-05,-8.222352e-04
1446206689320929,1446206689258428,3.346696e-01,4.615523e-04,-2.033182e-02,5.382848e-04,1.883837e-03,-3.048806e-04
1446206689383432,1446206689320929,3.330224e-01,-3.227504e-03,-2.008316e-02,-1.393470e-03,3.482046e-03,9.338000e-04
1446206689445934,1446206689383432,3.332867e-01,-7.605192e-03,-1.910965e-02,-2.288884e-03,2.905514e-03,8.582943e-04
1446206689508432,1446206689445934,3.367632e-01,-9.236196e-03,-1.838842e-02,-3.296151e-03,1.728058e-04,-8.024410e-04
1446206689570933,1446206689508432,3.355392e-01,-5.917587e-03,-1.866478e-02,-1.763961e-03,-4.155442e-04,-1.519442e-03
1446206689633432,1446206689570933,3.364745e-01,-1.026551e-03,-1.858299e-02,1.049690e-03,6.739435e-04,-5.336061e-04
1446206689695934,1446206689633432,3.384236e-01,3.598331e-03,-1.797371e-02,3.512895e-03,8.710784e-04,1.566129e-05
1446206689758434,1446206689695934,3.387133e-01,3.431778e-03,-1.738081e-02,3.667460e-03,5.926582e-04,-1.162038e-04
1446206689820935,1446206689758434,3.416016e-01,3.154677e-03,-1.705581e-02,3.274561e-03,-4.412260e-04,-5.304927e-04
1446206689883435,1446206689820935,3.458343e-01,1.389515e-03,-1.828234e-02,2.485987e-03,-2.083328e-03,-9.857539e-04
1446206689945936,1446206689883435,3.472737e-01,-1.782453e-04,-1.815171e-02,9.746303e-05,-2.557252e-03,-6.000697e-04
1446206690008438,1446206689945936,3.453705e-01,-2.819406e-03,-1.986722e-02,-1.124123e-03,-1.495158e-03,6.665416e-04
1446206690070939,1446206690008438,3.471077e-01,-3.382989e-03,-1.941102e-02,-7.759943e-04,-9.568499e-04,8.845707e-04
1446206690133438,1446206690070939,3.490494e-01,-5.224262e-03,-1.944695e-02,-1.831237e-03,-4.096535e-04,-1.590084e-05
1446206690195941,1446206690133438,3.474071e-01,-3.373951e-03,-1.987185e-02,-1.506498e-03,-2.092322e-04,-8.083862e-04
1446206690258439,1446206690195941,3.489177e-01,-2.169010e-03,-1.961122e-02,-1.211232e-04,-6.727395e-04,-9.495770e-04
1446206690320940,1446206690258439,3.540737e-01,1.040443e-03,-1.876289e-02,2.645518e-04,-7.998544e-04,-4.290859e-04
1446206690383441,1446206690320940,3.515516e-01,-1.639086e-03,-1.790389e-02,-1.419553e-03,-8.538390e-04,4.027173e-04
1446206690445942,1446206690383441,3.519456e-01,-3.696774e-03,-1.931773e-02,-1.824011e-03,-4.731020e-04,5.323146e-04
1446206690508444,1446206690445942,3.518477e-01,-4.438281e-03,-1.939377e-02,-1.868992e-03,-9.261883e-05,-3.002527e-05
1446206690570945,1446206690508444,3.513244e-01,-3.431259e-03,-2.001969e-02,-1.253007e-03,1.089637e-04,-3.901593e-04
1446206690633446,1446206690570945,3.545160e-01,-2.718459e-03,-1.994944e-02,-1.112546e-03,-9.474793e-05,-1.751941e-04
1446206690695945,1446206690633446,3.494909e-01,4.299741e-04,-2.235346e-02,1.954816e-03,4.888071e-04,-1.654104e-04
1446206690758449,1446206690695945,3.500433e-01,-6.426065e-04,-2.177637e-02,1.207112e-03,6.340012e-04,2.291210e-04
1446206690820946,1446206690758449,3.494132e-01,-1.358941e-03,-1.903546e-02,-1.404408e-04,-1.250983e-04,-1.802580e-04
1446206690945948,1446206690820946,6.996505e-01,-4.918619e-03,-3.535514e-02,-1.798495e-03,3.127134e-04,-6.153194e-04
1446206691008449,1446206690945948,3.459326e-01,-5.763049e-03,-1.715927e-02,-1.592288e-03,3.824521e-04,7.932797e-06
1446206691070949,1446206691008449,3.440201e-01,-2.545553e-03,-1.858292e-02,5.511385e-06,-8.936883e-06,-2.397439e-04
1446206691133450,1446206691070949,3.434245e-01,-1.225137e-03,-1.959962e-02,7.061409e-04,-6.982317e-04,-4.596405e-04
1446206691258452,1446206691133450,6.894436e-01,-8.079986e-03,-3.546554e-02,-2.242996e-03,-5.640678e-03,-1.577725e-03
1446206691320951,1446206691258452,3.401439e-01,-5.211820e-03,-1.800920e-02,-2.298894e-03,-2.307017e-03,-4.851905e-04
1446206691383453,1446206691320951,3.359897e-01,-5.208554e-03,-1.904874e-02,-1.110479e-03,-9.338078e-04,-2.028476e-04
1446206691508454,1446206691383453,6.713343e-01,-5.110140e-03,-4.218161e-02,1.438414e-03,3.297035e-04,-2.501411e-04
1446206691570951,1446206691508454,3.306937e-01,-1.098759e-03,-2.068636e-02,1.995739e-04,-5.439984e-04,-6.979844e-04
1446206691633454,1446206691570951,3.311396e-01,-7.789362e-04,-2.077966e-02,1.901283e-03,-4.835759e-04,-1.291912e-03
1446206691758454,1446206691633454,6.567158e-01,-4.388906e-04,-4.100830e-02,2.564064e-03,3.135971e-03,-6.070674e-04
1446206691820958,1446206691758454,3.234200e-01,-3.020627e-03,-1.762189e-02,-2.722409e-04,1.640811e-03,5.677513e-04
1446206691883457,1446206691820958,3.207697e-01,-3.868374e-03,-1.742854e-02,-3.364384e-04,1.064834e-03,-3.241001e-05
1446206691945957,1446206691883457,3.223690e-01,-4.566536e-03,-1.647786e-02,-1.274140e-03,-1.063414e-03,-9.130972e-04
1446206692008459,1446206691945957,3.203883e-01,-2.855672e-03,-1.710471e-02,-2.491831e-04,-1.597818e-03,-9.814387e-04
1446206692133461,1446206692008459,6.337018e-01,-1.894475e-03,-3.672358e-02,1.135246e-03,-1.256011e-03,-1.749671e-05
1446206692195961,1446206692133461,3.159300e-01,1.773147e-04,-1.922351e-02,2.333777e-03,-8.954441e-04,-1.950605e-04
1446206692258460,1446206692195961,3.139816e-01,3.676364e-04,-1.994938e-02,5.059142e-04,-7.992271e-04,-5.166915e-04
1446206692383465,1446206692258460,6.269419e-01,-5.389581e-03,-3.509678e-02,-3.483432e-03,-2.176950e-03,2.815546e-04
1446206692445962,1446206692383465,3.067525e-01,-8.496904e-04,-1.977497e-02,-4.014546e-04,3.815517e-04,1.109608e-03
1446206692508466,1446206692445962,3.065869e-01,-7.498908e-04,-1.924172e-02,-1.711297e-03,1.704655e-03,1.682504e-03
1446206692570973,1446206692508466,3.026937e-01,1.923121e-03,-1.947975e-02,-5.488978e-04,1.587426e-03,1.447756e-03
1446206692695964,1446206692570973,6.133732e-01,5.024576e-03,-3.717364e-02,2.371727e-03,2.548879e-03,1.508842e-03
1446206692758466,1446206692695964,3.075548e-01,2.867146e-03,-1.715380e-02,1.924306e-03,5.538434e-04,6.758514e-04
1446206692820966,1446206692758466,3.080152e-01,8.461225e-04,-1.718705e-02,3.023598e-04,1.023259e-04,1.046163e-03
1446206692945966,1446206692820966,6.157732e-01,-6.824136e-03,-3.275306e-02,-3.784024e-03,1.196016e-03,2.848840e-03
1446206693008467,1446206692945966,3.066772e-01,-3.811248e-03,-1.677342e-02,-1.232875e-03,-4.252644e-04,6.140442e-04
1446206693070969,1446206693008467,3.092021e-01,-3.246639e-03,-1.601545e-02,-1.528887e-03,-8.772061e-04,-9.899119e-06
1446206693195967,1446206693070969,6.155566e-01,-1.615451e-03,-3.482621e-02,1.031796e-03,-1.522960e-03,-6.627434e-04
1446206693258470,1446206693195967,3.063555e-01,-1.032150e-03,-1.840589e-02,7.634130e-04,-5.766975e-05,-4.281900e-04
1446206693320971,1446206693258470,3.089009e-01,-1.102533e-03,-1.689368e-02,2.015289e-07,-2.887432e-04,-4.182414e-04
1446206693445972,1446206693320971,6.176706e-01,-7.954972e-03,-3.366023e-02,-1.734881e-03,-5.309980e-04,6.555542e-05
1446206693508472,1446206693445972,3.102296e-01,-5.935490e-03,-1.610658e-02,-2.060022e-03,-5.905814e-04,1.677680e-04
1446206693570974,1446206693508472,3.120651e-01,-5.594276e-03,-1.636726e-02,-1.608380e-03,-1.332984e-03,-3.528947e-04
1446206693633474,1446206693570974,3.088827e-01,-3.057593e-03,-1.813811e-02,8.369145e-04,2.981267e-04,-8.528050e-04
1446206693758476,1446206693633474,6.165352e-01,-5.089163e-04,-4.087101e-02,3.461077e-03,3.082223e-03,-1.841756e-03
1446206693820976,1446206693758476,3.074871e-01,8.744726e-04,-1.921446e-02,1.617225e-03,1.215933e-03,-5.288618e-04
1446206693883476,1446206693820976,3.100907e-01,-2.026017e-03,-1.742874e-02,-1.823260e-05,4.634455e-04,-3.829461e-04
1446206694008477,1446206693883476,6.191041e-01,-9.285936e-03,-3.261856e-02,-3.498486e-03,-7.120436e-04,-1.292335e-03
1446206694070981,1446206694008477,3.081859e-01,-7.011904e-03,-1.562565e-02,-2.955075e-03,1.376421e-04,-5.080979e-04
1446206694133479,1446206694070981,3.051298e-01,-6.655803e-03,-1.388621e-02,-3.781101e-03,-5.890482e-04,-4.876082e-04
1446206694258481,1446206694133479,6.100068e-01,-5.054458e-03,-3.184314e-02,2.359803e-03,-3.158255e-03,-1.987254e-03
1446206694320981,1446206694258481,2.999861e-01,4.797393e-03,-2.045895e-02,4.864098e-03,-8.332384e-04,-8.437867e-04
1446206694383481,1446206694320981,3.004055e-01,4.045092e-03,-2.007325e-02,3.720543e-03,-1.114174e-03,-7.746301e-04
1446206694445980,1446206694383481,3.024989e-01,-1.755030e-03,-1.729114e-02,-2.676759e-04,-1.520447e-03,-6.486550e-04
1446206694570982,1446206694445980,5.940897e-01,-1.400383e-02,-3.275638e-02,-4.809413e-03,-1.827397e-03,-5.154698e-04
1446206694633481,1446206694570982,2.931001e-01,-7.732932e-03,-1.717151e-02,-2.928147e-03,6.588404e-04,3.924319e-04
1446206694695983,1446206694633481,2.911173e-01,-6.400884e-03,-1.643450e-02,-3.021443e-03,1.384206e-03,7.262049e-04
1446206694820982,1446206694695983,5.790896e-01,-2.585639e-03,-3.308263e-02,2.284580e-03,1.558225e-03,-5.493836e-04
1446206694883486,1446206694820982,2.904272e-01,1.270279e-03,-1.778654e-02,1.927359e-03,-7.166869e-04,-1.403090e-03
1446206695008486,1446206694883486,5.770211e-01,2.004120e-03,-3.347314e-02,2.126956e-03,-6.221171e-04,-1.773234e-04
1446206695070987,1446206695008486,2.847816e-01,-3.595402e-03,-1.482759e-02,-1.352775e-03,5.908955e-04,1.090545e-03
1446206695133486,1446206695070987,2.843337e-01,-5.617562e-03,-1.433861e-02,-2.071053e-03,-2.388178e-04,4.704765e-04
1446206695195987,1446206695133486,2.826400e-01,-5.914960e-03,-1.486223e-02,-2.767317e-03,-9.875964e-04,-3.483442e-04
1446206695320988,1446206695195987,5.559786e-01,-3.420363e-03,-3.527005e-02,7.822105e-04,3.533141e-04,-7.905331e-04
1446206695383488,1446206695320988,2.732798e-01,1.670296e-03,-1.896869e-02,2.165418e-03,5.280009e-04,-3.528678e-04
1446206695445989,1446206695383488,2.688676e-01,2.479073e-03,-1.800185e-02,2.635114e-03,2.623600e-04,-5.106284e-04
1446206695570990,1446206695445989,5.245029e-01,1.277831e-03,-3.487995e-02,2.169920e-03,8.461125e-04,-6.289942e-04
1446206695633491,1446206695570990,2.560708e-01,-3.593134e-03,-1.371135e-02,-1.437428e-03,2.229282e-05,-2.709619e-04
1446206695695994,1446206695633491,2.515944e-01,-5.485398e-03,-1.283457e-02,-1.803231e-03,-2.275346e-05,-3.020863e-04
1446206695758497,1446206695695994,2.459964e-01,-4.819069e-03,-1.379421e-02,-2.140112e-03,9.072983e-04,-2.304035e-04
1446206695883496,1446206695758497,4.826717e-01,-9.433404e-03,-2.878379e-02,-1.667481e-03,3.100256e-03,-1.002829e-03
1446206695946005,1446206695883496,2.358510e-01,1.552644e-03,-1.570362e-02,1.959771e-03,5.600746e-04,-1.468481e-03
1446206696008496,1446206695946005,2.342962e-01,2.826990e-03,-1.580338e-02,1.889149e-03,2.343818e-04,-1.047704e-03
1446206696133497,1446206696008496,4.687883e-01,4.717586e-03,-2.780025e-02,5.925333e-03,-4.577124e-04,-1.477639e-04
1446206696195998,1446206696133497,2.308053e-01,1.332912e-03,-1.355767e-02,1.609056e-03,-8.475009e-04,-6.570963e-04
1446206696258499,1446206696195998,2.316399e-01,-2.126047e-03,-1.360149e-02,-1.557113e-04,-8.574020e-04,-9.175724e-04
1446206696383500,1446206696258499,4.559228e-01,-7.227519e-03,-2.483831e-02,-1.426002e-03,1.994548e-04,-9.988757e-04
1446206696446000,1446206696383500,2.260917e-01,-4.325859e-03,-1.196774e-02,-9.140532e-04,5.939055e-05,-6.101067e-04
1446206696508499,1446206696446000,2.286829e-01,-3.064651e-03,-1.043688e-02,-9.804953e-04,-6.812346e-04,-1.258328e-03
1446206696633503,1446206696508499,4.493842e-01,-6.403020e-03,-2.430376e-02,6.777909e-04,-2.187703e-03,-3.115249e-03
1446206696696003,1446206696633503,2.230009e-01,-1.705745e-03,-1.292013e-02,1.089115e-03,-5.178675e-04,-1.375136e-03
1446206696758506,1446206696696003,2.205780e-01,-1.831718e-03,-1.316133e-02,9.178550e-04,-3.314246e-04,-1.466667e-03
1446206696883507,1446206696758506,4.417688e-01,-7.180839e-03,-2.520603e-02,6.481308e-04,-6.211866e-04,-4.063449e-03
1446206696946004,1446206696883507,2.220725e-01,-4.596691e-03,-1.278758e-02,-3.766440e-04,6.259612e-04,-1.943333e-03
1446206697008506,1446206696946004,2.229368e-01,-5.257412e-03,-1.385171e-02,-1.748585e-04,1.082532e-03,-1.572231e-03
1446206697071007,1446206697008506,2.238458e-01,-3.838572e-03,-1.311564e-02,-1.292739e-04,9.341151e-04,-1.515865e-03
1446206697196007,1446206697071007,4.524556e-01,-7.425303e-03,-2.537394e-02,6.708990e-04,6.970426e-04,-3.983371e-03
1446206697258509,1446206697196007,2.263757e-01,-2.577889e-03,-1.208817e-02,7.635443e-04,2.814365e-04,-1.985356e-03
1446206697383507,1446206697258509,4.562936e-01,-6.776241e-03,-2.479897e-02,8.181573e-04,2.482206e-04,-3.866092e-03
1446206697446010,1446206697383507,2.307587e-01,-5.259534e-03,-1.218603e-02,-2.764148e-04,1.610910e-04,-1.936940e-03
1446206697508510,1446206697446010,2.311480e-01,-4.885899e-03,-1.204929e-02,-5.652770e-04,-3.057292e-04,-1.889519e-03
1446206697571026,1446206697508510,2.309379e-01,-5.071345e-03,-1.225991e-02,-7.583631e-04,6.956430e-05,-1.631418e-03
1446206697696012,1446206697571026,4.682457e-01,-1.084139e-02,-2.437927e-02,-1.616265e-03,1.280833e-03,-2.547089e-03
1446206697758512,1446206697696012,2.364237e-01,-5.149119e-03,-1.245909e-02,-2.877487e-04,-5.065314e-04,-2.112545e-03
1446206697821014,1446206697758512,2.371833e-01,-4.365637e-03,-1.278930e-02,-1.681783e-04,-1.135944e-03,-2.551939e-03
1446206697946015,1446206697821014,4.853229e-01,-1.120151e-02,-2.377621e-02,-1.772397e-03,-2.639758e-03,-4.530450e-03
1446206698008515,1446206697946015,2.421056e-01,-5.737324e-03,-1.242362e-02,-1.158560e-03,-1.043666e-03,-2.613164e-03
1446206698071014,1446206698008515,2.429443e-01,-5.847509e-03,-1.425410e-02,1.697503e-04,2.981034e-04,-2.600696e-03
1446206698196017,1446206698071014,4.929590e-01,-1.361976e-02,-2.662587e-02,-3.325998e-03,-9.456688e-05,-5.400861e-03
1446206698258531,1446206698196017,2.493453e-01,-6.487160e-03,-1.381597e-02,-7.213911e-04,1.938269e-04,-3.189227e-03
1446206698321016,1446206698258531,2.511231e-01,-4.694908e-03,-1.550797e-02,1.011384e-03,1.291681e-03,-3.302282e-03
1446206698383518,1446206698321016,2.538179e-01,-5.108532e-03,-1.496457e-02,-6.475080e-04,4.899932e-04,-2.990364e-03
1446206698508517,1446206698383518,5.143860e-01,-1.313492e-02,-2.912359e-02,-1.698296e-03,-3.235143e-04,-5.921460e-03
1446206698571019,1446206698508517,2.578283e-01,-5.459448e-03,-1.576550e-02,7.105598e-05,1.733972e-03,-2.351860e-03
1446206698633517,1446206698571019,2.596669e-01,-6.684614e-03,-1.493291e-02,-1.181055e-03,2.363824e-03,-2.038370e-03
1446206698696019,1446206698633517,2.619977e-01,-5.659573e-03,-1.358516e-02,5.162201e-04,2.321157e-03,-2.222890e-03
1446206698821018,1446206698696019,5.287668e-01,-1.128922e-02,-2.609354e-02,-1.035937e-03,1.397943e-03,-4.775269e-03
1446206698883520,1446206698821018,2.707969e-01,-7.432530e-03,-9.749582e-03,-2.762072e-03,-3.846799e-04,-1.738341e-03
1446206698946019,1446206698883520,2.710770e-01,-5.006932e-03,-1.151924e-02,-9.553928e-05,-1.193933e-03,-1.537404e-03
1446206699071019,1446206698946019,5.456356e-01,-8.804379e-03,-2.855448e-02,-1.383322e-03,-1.150209e-03,-2.123127e-03
1446206699133521,1446206699071019,2.750645e-01,-4.084336e-03,-1.481987e-02,-6.161394e-04,5.911465e-04,-6.499974e-04
1446206699196033,1446206699133521,2.757899e-01,-2.899089e-03,-1.553069e-02,8.728941e-04,1.336119e-05,-1.619347e-03
1446206699321020,1446206699196033,5.578621e-01,-5.282657e-03,-2.981606e-02,2.939654e-04,-1.968501e-03,-2.883211e-03
1446206699383521,1446206699321020,2.820893e-01,-1.249816e-03,-1.487632e-02,4.928754e-05,-1.664210e-03,-7.485565e-04
1446206699446021,1446206699383521,2.825597e-01,-3.187908e-03,-1.351137e-02,-1.754327e-03,-4.883081e-04,1.989055e-04
1446206699571022,1446206699446021,5.694850e-01,-1.305295e-03,-2.879404e-02,3.987646e-04,1.021252e-03,8.592141e-04
1446206699633521,1446206699571022,2.866042e-01,5.566139e-04,-1.485204e-02,6.745690e-04,2.861465e-04,-7.876024e-05
1446206699696022,1446206699633521,2.909486e-01,1.786828e-03,-1.467710e-02,2.606293e-06,-4.739212e-04,-1.771939e-04
1446206699758522,1446206699696022,2.908956e-01,6.857508e-04,-1.638983e-02,-1.355571e-04,-1.145939e-03,3.407455e-04
1446206699821025,1446206699758522,2.925596e-01,5.017412e-04,-1.653661e-02,-4.474194e-04,-1.333035e-03,5.066113e-04
1446206699883526,1446206699821025,2.941908e-01,-2.051484e-03,-1.565729e-02,-1.332268e-03,-5.728798e-04,7.096241e-04
1446206699946026,1446206699883526,2.960441e-01,-1.870263e-03,-1.503646e-02,-1.611891e-03,-2.973600e-04,8.328792e-04
1446206700008530,1446206699946026,2.981115e-01,-7.994604e-04,-1.421608e-02,5.647098e-04,-4.067204e-04,7.069742e-04
1446206700071027,1446206700008530,2.962362e-01,2.427469e-05,-1.503535e-02,7.265541e-04,-2.314840e-04,2.675665e-04
1446206700133528,1446206700071027,2.965765e-01,4.780478e-04,-1.582926e-02,1.379875e-03,-2.846687e-04,-1.649145e-04
1446206700196030,1446206700133528,2.978181e-01,2.210668e-03,-1.793117e-02,7.287305e-04,-1.071632e-03,-7.383020e-04
1446206700258526,1446206700196030,2.956820e-01,-3.074610e-04,-1.694718e-02,1.164693e-03,-4.802778e-04,-5.254555e-04
1446206700321029,1446206700258526,2.948306e-01,-1.372090e-03,-1.586486e-02,-4.992539e-04,-7.690906e-04,2.406148e-04
1446206700383531,1446206700321029,2.935800e-01,-3.966037e-03,-1.469383e-02,-2.959397e-03,-1.546625e-03,8.861309e-04
1446206700446026,1446206700383531,2.937701e-01,-4.009788e-03,-1.437506e-02,-2.196184e-03,-1.332468e-03,6.655420e-04
1446206700508527,1446206700446026,2.896330e-01,-3.172442e-03,-1.592488e-02,-1.027213e-03,-3.568386e-04,1.646639e-04
1446206700571029,1446206700508527,2.874356e-01,-2.692253e-03,-1.607145e-02,-1.148150e-03,2.943741e-04,5.368190e-05
1446206700633528,1446206700571029,2.846903e-01,-4.816669e-04,-1.707820e-02,3.225064e-04,7.727319e-04,-1.377092e-04
1446206700696028,1446206700633528,2.842340e-01,4.168458e-03,-1.817572e-02,2.305201e-03,7.344049e-04,-2.200596e-04
1446206700758530,1446206700696028,2.837942e-01,2.125500e-03,-1.815805e-02,1.649128e-03,3.532759e-04,3.569204e-04
1446206700821030,1446206700758530,2.832856e-01,2.183748e-03,-1.808220e-02,1.928518e-03,-3.411702e-04,7.244812e-04
1446206700883531,1446206700821030,2.823221e-01,-1.966951e-04,-1.718259e-02,1.183218e-03,-2.748319e-05,8.066038e-04
1446206700946032,1446206700883531,2.795543e-01,-8.705441e-04,-1.481997e-02,-8.086309e-04,7.462730e-04,4.484957e-04
1446206701008532,1446206700946032,2.787382e-01,-3.532264e-03,-1.375454e-02,-1.310455e-03,9.517224e-04,4.148505e-04
1446206701071033,1446206701008532,2.779301e-01,-3.457685e-03,-1.296150e-02,-3.308096e-04,4.568685e-04,2.124190e-04
1446206701133533,1446206701071033,2.754103e-01,-1.857226e-03,-1.488123e-02,1.857944e-04,3.636241e-04,-4.409430e-05
1446206701196035,1446206701133533,2.742045e-01,-4.382429e-04,-1.528539e-02,-3.427716e-04,4.093380e-04,2.457521e-04
1446206701258536,1446206701196035,2.751397e-01,-4.663385e-04,-1.394429e-02,3.080751e-04,-6.912252e-04,6.836094e-04
1446206701321035,1446206701258536,2.756388e-01,-7.159587e-04,-1.434192e-02,-9.024707e-06,-1.608740e-03,4.581058e-04
1446206701383537,1446206701321035,2.714578e-01,-1.955745e-03,-1.591218e-02,-2.650211e-04,-8.579973e-04,-2.433092e-05
1446206701446037,1446206701383537,2.715915e-01,-1.467496e-03,-1.644116e-02,-1.855762e-04,-2.862120e-05,-1.222908e-04
1446206701508540,1446206701446037,2.704949e-01,-1.947627e-03,-1.650446e-02,-6.220455e-04,-3.803533e-05,-8.615894e-05
1446206701571038,1446206701508540,2.708299e-01,-1.710604e-03,-1.534350e-02,-7.297284e-04,3.800194e-04,-2.289968e-04
1446206701633537,1446206701571038,2.741729e-01,-2.995010e-03,-1.400924e-02,-1.101291e-03,3.630373e-04,-7.337615e-05
1446206701696042,1446206701633537,2.735509e-01,-3.331153e-03,-1.328032e-02,-1.097270e-03,1.808832e-04,2.369812e-04
1446206701758543,1446206701696042,2.746691e-01,-1.959279e-03,-1.386349e-02,1.441055e-04,-5.137758e-04,2.517011e-04
1446206701821042,1446206701758543,2.736515e-01,1.607389e-03,-1.441379e-02,-3.065661e-05,-1.025645e-03,-1.581147e-04
1446206701883547,1446206701821042,2.750600e-01,-1.199135e-03,-1.416011e-02,1.069310e-05,-7.572313e-04,-3.846546e-04
1446206701946044,1446206701883547,2.759155e-01,-1.646050e-03,-1.505856e-02,5.481491e-04,-6.426654e-07,-5.506707e-04
1446206702008548,1446206701946044,2.733098e-01,-3.441089e-03,-1.453346e-02,-2.518105e-04,-3.107682e-04,-7.479289e-04
1446206702071047,1446206702008548,2.735397e-01,-3.183742e-03,-1.390905e-02,-3.152318e-05,-1.025136e-03,-1.258431e-03
1446206702133547,1446206702071047,2.704244e-01,-5.410479e-03,-1.511395e-02,-1.113116e-03,-4.258000e-04,-1.482307e-03
1446206702196048,1446206702133547,2.676364e-01,-5.365762e-03,-1.639401e-02,4.590896e-04,1.799966e-04,-1.711649e-03
1446206702258548,1446206702196048,2.686354e-01,-4.046971e-03,-1.525088e-02,1.351764e-03,1.648884e-04,-2.217470e-03
1446206702321049,1446206702258548,2.672965e-01,-5.773432e-03,-1.259968e-02,-3.545445e-04,-1.047613e-03,-3.101809e-03
1446206702383549,1446206702321049,2.678351e-01,-5.923301e-03,-1.171693e-02,4.101677e-04,-1.614045e-03,-4.081646e-03
1446206702446050,1446206702383549,2.618449e-01,-5.021440e-03,-1.376718e-02,2.334548e-03,-1.222352e-03,-5.033272e-03
1446206702508550,1446206702446050,2.588460e-01,-6.789761e-03,-1.477886e-02,1.480644e-03,-4.420708e-04,-5.383282e-03
1446206702571053,1446206702508550,2.526916e-01,-9.017722e-03,-1.571735e-02,3.597207e-04,3.280487e-04,-5.803784e-03
1446206702633555,1446206702571053,2.515253e-01,-1.314832e-02,-1.579815e-02,-1.100166e-03,5.201753e-04,-6.677718e-03
1446206702696065,1446206702633555,2.466741e-01,-1.798717e-02,-1.560075e-02,-1.717450e-03,5.605899e-04,-8.458645e-03
1446206702758563,1446206702696065,2.428192e-01,-2.322791e-02,-1.406385e-02,-2.789017e-03,1.448550e-04,-1.062848e-02
1446206702821055,1446206702758563,2.395721e-01,-2.849154e-02,-1.442373e-02,-3.551254e-03,1.254600e-04,-1.287687e-02
1446206702883556,1446206702821055,2.378252e-01,-2.621468e-02,-1.466064e-02,1.188630e-03,-7.187684e-05,-1.573420e-02
1446206702946056,1446206702883556,2.328639e-01,-2.296496e-02,-1.412637e-02,5.341698e-03,-1.034217e-03,-1.796913e-02
1446206703008558,1446206702946056,2.335406e-01,-2.322694e-02,-1.214532e-02,3.802553e-03,-5.142666e-04,-1.834395e-02
1446206703071057,1446206703008558,2.273470e-01,-2.820346e-02,-1.255738e-02,5.388408e-04,1.115831e-03,-1.790336e-02
1446206703133559,1446206703071057,2.236058e-01,-3.199412e-02,-1.288054e-02,1.152890e-03,2.155013e-03,-1.921746e-02
1446206703196059,1446206703133559,2.204540e-01,-3.741000e-02,-1.223050e-02,6.366301e-04,1.515093e-03,-2.113644e-02
1446206703258562,1446206703196059,2.175491e-01,-4.205759e-02,-1.244572e-02,-1.683469e-03,6.675451e-04,-2.293683e-02
1446206703321061,1446206703258562,2.178561e-01,-4.492749e-02,-1.334119e-02,-3.871861e-03,6.013963e-05,-2.382979e-02
1446206703383562,1446206703321061,2.149212e-01,-4.852936e-02,-1.416960e-02,-4.316673e-03,3.977117e-04,-2.413721e-02
1446206703446063,1446206703383562,2.101886e-01,-5.324298e-02,-1.526470e-02,-5.344795e-03,1.416087e-03,-2.541941e-02
1446206703508562,1446206703446063,2.086045e-01,-5.817569e-02,-1.374715e-02,-5.925524e-03,1.718939e-03,-2.775693e-02
1446206703571063,1446206703508562,2.040735e-01,-5.758129e-02,-1.385782e-02,-2.699975e-03,2.261487e-03,-3.039331e-02
1446206703633573,1446206703571063,2.020840e-01,-5.361920e-02,-1.480635e-02,8.319498e-04,4.791300e-03,-3.256843e-02
1446206703696065,1446206703633573,1.997202e-01,-5.339597e-02,-1.322291e-02,1.021010e-03,7.139421e-03,-3.376260e-02
1446206703758567,1446206703696065,2.008162e-01,-5.343964e-02,-1.246395e-02,1.576396e-03,5.642295e-03,-3.368612e-02
1446206703821069,1446206703758567,2.039411e-01,-5.449936e-02,-1.243438e-02,3.163295e-03,3.366028e-03,-3.367556e-02
1446206703883568,1446206703821069,2.052056e-01,-5.424579e-02,-1.127821e-02,4.220710e-03,2.535762e-03,-3.497560e-02
1446206703946068,1446206703883568,2.084493e-01,-5.602547e-02,-9.696871e-03,3.065501e-03,1.429944e-03,-3.705770e-02
1446206704008567,1446206703946068,2.090329e-01,-6.033488e-02,-1.005709e-02,2.804442e-03,4.862312e-04,-3.794654e-02
1446206704071067,1446206704008567,2.110980e-01,-6.369858e-02,-1.109059e-02,1.516547e-03,4.988464e-04,-3.780354e-02
1446206704133569,1446206704071067,2.123592e-01,-6.793164e-02,-1.107874e-02,-1.054209e-03,2.027051e-04,-3.714589e-02
1446206704196068,1446206704133569,2.142683e-01,-7.175819e-02,-1.004812e-02,-2.440327e-03,1.661323e-04,-3.760349e-02
1446206704258568,1446206704196068,2.155155e-01,-7.369682e-02,-1.112238e-02,-3.150952e-03,-7.290801e-04,-3.872452e-02
1446206704321072,1446206704258568,2.186982e-01,-7.511494e-02,-8.809812e-03,-4.843787e-03,-9.326521e-04,-3.937093e-02
1446206704383568,1446206704321072,2.198264e-01,-7.444960e-02,-1.254218e-02,-2.406104e-03,-6.222197e-05,-3.947980e-02
1446206704446069,1446206704383568,2.208329e-01,-6.994636e-02,-1.285506e-02,1.718071e-03,1.281215e-03,-3.991231e-02
